,timestamp,vm_id,min_cpu,max_cpu,avg_cpu
6,0,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0179643471463925,0.3330975897776008,0.1028777053631254
14,300,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0306714767873699,0.338342299633566,0.0838322699088729
22,600,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0251930399392737,0.3011953014586277,0.0830206368983206
30,900,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0333379057254961,0.239372843303874,0.0825615248802441
37,1200,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.033551852406412,0.2793431078162058,0.0850848026020755
45,1500,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0285704412036915,0.2963936121622894,0.0925492208503742
54,1800,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0252600965832633,0.3937840739847252,0.0963057169950523
62,2100,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0264784572128678,0.3241926085121186,0.0928596724152884
70,2400,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0344512054293966,0.2383348436343092,0.0929684697829916
77,2700,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0212647472095336,0.3200043811502185,0.0841981772558693
84,3000,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0313001802618653,0.3172000021710545,0.0891625734118016
91,3300,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0287245953640265,0.2913700090320349,0.0839177731061591
98,3600,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0235168288641217,0.3573967189616757,0.1070582811445492
105,3900,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0195087945377135,0.3572190787200728,0.0985391691464611
113,4200,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0226604340736037,0.3430205227352448,0.0988638288692216
121,4500,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0234094926470759,0.2616070468689081,0.096398167355895
129,4800,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0186129936913534,0.3825093440643492,0.0978390310506089
137,5100,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0330943771905961,0.2577021408106282,0.0830236001330373
145,5400,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0225937426563211,0.33685181733805,0.0851436440065914
152,5700,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0141875098259555,0.3277814826469595,0.0855211014772916
160,6000,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0233484542926239,0.4478387990482475,0.1060876476042854
167,6300,XpTL07/3itkUclfOTvI2nBD49+uCBCAUD5jx7El/4YhAKQ0gtFLzIoTzr49Riuro,0.0148459479137742,0.3609211044474703,0.0840488210466467
