,timestamp,vm_id,min_cpu,max_cpu,avg_cpu
2265,65700,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.3186111154637797,0.5092331874479784,0.3806438824802127
2281,66000,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.3201465016625106,19.27189824285121,5.285659563108956
2297,66300,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,1.0127027466068526,1.8270905807361668,1.3870863987363848
2314,66600,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,1.0821222933167476,95.21188097574378,12.816839547579216
2330,66900,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,1.4358236987009965,95.0623326487784,13.660492896225184
2347,67200,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,1.0539373117959268,1.970796864591284,1.446606093752576
2363,67500,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,1.0046932175755598,1.8557577587002487,1.4068798697914149
2378,67800,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8677761546725455,1.609999601062364,1.0756958382912687
2392,68100,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8226940005244148,1.354492125672892,1.023840900124011
2406,68400,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8825355517298606,1.3713454468136184,1.0272637020065685
2421,68700,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8036765845351648,1.2623628195182697,1.0288709091255912
2436,69000,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.842418691175458,1.370201015963074,1.0344646201529264
2451,69300,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.7770877711323351,1.3892135927016718,1.0229276101548297
2466,69600,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8608659049778666,1.2871219384699146,1.043358848708431
2481,69900,rr2y46iWRII1abo5vnCXmFH7+7Ovuzmav2wK5Zt2u4tJIshokXNiToExNigsIh1E,0.8579880506365154,1.3028209730330869,1.0272577978355055
