,timestamp,vm_id,min_cpu,max_cpu,avg_cpu
3319,85500,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.2933708793978677,23.980368407490914,5.62791432440076
3342,85800,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.0143976435456068,1.742302502178673,1.3828082754283313
3364,86100,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9404243851221054,97.63284467908764,12.18548966160182
3387,86400,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.1698294472740438,97.63626353214616,13.683049882169112
3411,86700,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.172326930697671,2.2583415943795195,1.6022693843507263
3436,87000,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.150760228310839,1.9973321847214769,1.5959445978440856
3461,87300,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9745386521434524,1.4818108014935578,1.197831741830606
3485,87600,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9716687062565944,1.4954758792171048,1.2031790153525683
3509,87900,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9862805786194055,1.5034919388071444,1.2171776628809632
3534,88200,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9964898011135012,1.5682455669529776,1.215111748428347
3558,88500,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.0032916041211088,1.6744461834950004,1.225734074832816
3581,88800,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.048119374970068,1.5635801876096749,1.2147001502603685
3605,89100,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.0114661157661216,1.5624106013945374,1.2189629025371524
3629,89400,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.0268490329343345,1.537734264455639,1.210195860382384
3653,89700,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9840998451199808,1.6778658170332106,1.2006008321518968
3677,90000,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9759438857398754,1.5958127428359177,1.2142314866301214
3700,90300,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9981470546327028,1.6528384249490928,1.2199208691769572
3724,90600,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.012087726723127,1.476140853058038,1.2146033826483498
3749,90900,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.8650176993065729,1.5148646275956972,1.2074313389763407
3773,91200,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,1.0172792316417008,1.5992691325268276,1.2208399533165128
3796,91500,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9306529985069696,1.5279918643717934,1.1937014959169472
3819,91800,cFHdzRkmxhKWOVCWwHjtRH9TVHVkwtnCb7WlXKI7bCdm6secv191D8ax80aJfYvW,0.9775207043529924,1.4200815915030247,1.209992228780944
